lon,lat,depth,unc,etype,src
95.5818,1.7421,6.0800,nan,AS,nan
95.6015,1.7658,6.4000,nan,AS,nan
95.6105,1.7766,6.4000,nan,AS,nan
95.6204,1.7885,6.7100,nan,AS,nan
95.6276,1.7972,6.7200,nan,AS,nan
95.6482,1.8219,6.7200,nan,AS,nan
95.6662,1.8435,6.8900,nan,AS,nan
95.6797,1.8596,7.2000,nan,AS,nan
95.6958,1.8791,7.2100,nan,AS,nan
95.7174,1.9049,7.3700,nan,AS,nan
95.7335,1.9243,7.2200,nan,AS,nan
95.7425,1.9351,7.5400,nan,AS,nan
95.7730,1.9717,7.7000,nan,AS,nan
95.7964,1.9997,7.8700,nan,AS,nan
95.8098,2.0159,7.7100,nan,AS,nan
95.8251,2.0342,8.3400,nan,AS,nan
95.8431,2.0558,8.9700,nan,AS,nan
95.8610,2.0773,9.6000,nan,AS,nan
95.8808,2.1010,10.2300,nan,AS,nan
95.8952,2.1183,10.7000,nan,AS,nan
95.9032,2.1280,10.5500,nan,AS,nan
95.9212,2.1496,11.1800,nan,AS,nan
95.9410,2.1732,11.9700,nan,AS,nan
95.9661,2.2035,12.9100,nan,AS,nan
95.9850,2.2260,13.8500,nan,AS,nan
96.0020,2.2465,13.8600,nan,AS,nan
96.0164,2.2638,14.3300,nan,AS,nan
96.0389,2.2907,14.9600,nan,AS,nan
96.0524,2.3069,14.9700,nan,AS,nan
